date,oi,oi_value,oi_mean,ls_global,ls_top,taker_ls
2024-07-31,965257.0890,3119218630.5326,955266.2580,3.742882,2.405852,1.140536
2024-08-01,953833.6880,3054185007.3129,970308.5994,3.613315,2.525831,1.076139
2024-08-02,953204.1640,2848670776.9393,951508.8782,4.479617,2.370641,1.041612
2024-08-03,896600.9080,2602008547.9868,926461.3936,4.460133,2.329099,1.083769
2024-08-04,908684.1130,2442179422.0988,901022.2655,4.088210,2.010480,1.065635
2024-08-05,776987.1480,1878747153.9925,821159.0705,2.810945,1.763642,1.002386
2024-08-06,800773.1710,1970054711.7472,792177.8148,2.852783,1.599150,1.042947
2024-08-07,816285.8310,1911300621.8533,826287.5162,3.091964,1.464815,1.046801
2024-08-08,801842.4860,2150970107.9649,807524.3525,2.411095,1.344151,1.106512
2024-08-09,793144.0100,2060381920.5374,807671.4928,2.866566,1.405315,1.120159
2024-08-10,801750.8120,2091583465.8212,795875.8583,2.801908,1.353586,1.100042
2024-08-11,812560.1380,2075806756.5417,817466.8744,2.699448,1.372979,1.076169
2024-08-12,794868.7340,2162957055.5241,800401.5495,2.243966,1.474871,1.071873
2024-08-13,760006.3770,2052782096.4195,764166.9089,2.090357,1.431115,1.070139
2024-08-14,779011.3150,2072110975.6620,775323.1018,2.681185,1.527110,1.091925
2024-08-15,751193.4040,1929680156.3398,775658.6700,3.138567,1.595324,1.079753
2024-08-16,764994.7040,1982499075.3101,762492.1700,2.676429,1.537217,1.117711
2024-08-17,758465.7250,1982007463.2555,768865.1231,2.764875,1.584360,1.200524
2024-08-18,781932.9260,2041368831.9204,768989.0949,2.517198,1.610993,1.114122
2024-08-19,766910.8980,2021032620.3904,785489.4952,2.888567,1.609959,1.182037
2024-08-20,774841.9180,1992558141.3459,772436.7354,3.595749,1.645702,1.087465
2024-08-21,776776.4800,2042440540.9824,780117.4104,2.736205,1.525683,1.148603
2024-08-22,774787.4770,2031492764.6940,773954.8552,3.028827,1.673191,1.103201
2024-08-23,774998.4830,2140220310.6831,785362.3544,2.122753,1.560130,1.104360
2024-08-24,776633.9730,2149152599.6562,788698.3107,2.381919,1.496986,1.153442
2024-08-25,771615.4750,2118009638.0228,771599.6204,2.432348,1.556084,1.115507
2024-08-26,790429.0410,2118029466.5947,791830.0625,3.059304,1.717117,1.090506
2024-08-27,799974.1280,1964481351.4664,830570.6267,3.484369,1.634475,1.115569
2024-08-28,778418.8740,1967313588.6377,801289.9527,3.230681,1.523395,1.067484
2024-08-29,810381.4260,2047538933.7802,803522.8425,2.789275,1.455914,1.118810
2024-08-30,795953.1250,2009773681.0938,810605.1163,3.129310,1.620772,1.126086
2024-08-31,803278.3470,2017955699.4160,800210.8394,2.898611,1.667722,1.192871
2024-09-01,793562.5310,1924603297.3555,802166.2337,3.144501,1.714632,1.125465
2024-09-02,808986.5550,2052346790.0712,816361.6349,2.350454,1.735297,1.166273
2024-09-03,837871.2080,2031167477.6493,820466.8167,3.361491,1.912281,1.120581
2024-09-04,826066.3890,2023604757.6263,836872.1244,2.550098,1.846560,1.124768
2024-09-05,835660.3450,1978476006.4082,840695.5676,3.325557,1.869629,1.103417
2024-09-06,905592.4480,2014034990.4862,859903.4632,3.899559,1.905455,1.039701
2024-09-07,915582.1560,2080771880.0243,922594.5206,3.014048,1.766336,1.159957
2024-09-08,885165.0620,2032582583.8046,908180.3931,3.114461,1.838567,1.137666
2024-09-09,875117.8370,2063753686.4554,882399.6547,2.483444,1.652944,1.131752
2024-09-10,854788.1420,2040917811.4835,865277.5164,2.366970,1.736571,1.094768
2024-09-11,880978.9590,2061043847.4426,870284.0941,2.734353,1.695401,1.090514
2024-09-12,897316.0300,2118374710.4637,896578.7003,2.760501,1.662492,1.096958
2024-09-13,920674.9290,2244752784.8906,907482.5103,1.992277,1.613490,1.162610
2024-09-14,913160.8450,2206799287.6777,930780.5088,2.378855,1.562224,1.121867
2024-09-15,908082.2720,2102074247.3392,918389.3442,3.188255,1.642953,1.157938
2024-09-16,962352.4800,2208323352.3257,950805.0207,3.557040,1.589336,1.102708
2024-09-17,944463.9820,2210625869.1896,967495.8151,2.862411,1.497844,1.109857
2024-09-18,936577.7190,2223010816.5771,938254.7505,3.166211,1.583274,1.102354
2024-09-19,963003.7610,2373370919.1726,981630.4381,2.143378,1.535988,1.092106
2024-09-20,968488.6320,2479551471.2059,956593.3821,1.970971,1.801037,1.123458
2024-09-21,970252.3300,2533948806.6184,967185.8412,1.922227,1.793110,1.131585
2024-09-22,925675.1550,2388378682.4281,956299.2629,1.983807,2.031573,1.126679
2024-09-23,945421.3140,2501578286.3325,954891.1360,1.971638,1.872961,1.121349
2024-09-24,924843.5050,2452684975.2600,947408.3344,2.184101,2.065221,1.077559
2024-09-25,929107.9590,2396178717.3406,930262.3755,2.642698,2.116238,1.079576
2024-09-26,918966.0200,2417997364.2888,931918.7813,2.213128,2.225484,1.078082
2024-09-27,945594.8090,2546987985.8858,942080.0133,2.048882,2.037750,1.080323
2024-09-28,927306.5140,2479373336.3933,941359.5677,2.243179,2.070112,1.063894
2024-09-29,931841.4930,2475466963.9253,930637.4917,2.401677,2.050623,1.121707
2024-09-30,1013300.8920,2636116234.1283,973532.2188,2.568797,2.236510,1.075727
2024-10-01,1036068.9480,2535731875.9635,1016971.7046,2.709309,2.211309,1.091783
2024-10-02,1006075.0830,2377417035.6018,1028077.5034,3.027579,2.122008,1.120707
2024-10-03,974721.3680,2289357318.6626,993265.4087,2.996691,1.944369,1.088344
2024-10-04,973077.4500,2348405656.2810,980933.4818,2.632230,1.841483,1.174636
2024-10-05,977270.3070,2358761065.4364,973410.6805,2.673913,1.859126,1.190609
2024-10-06,966340.7430,2356922122.2351,987560.9668,2.574579,1.767420,1.225849
2024-10-07,894955.2270,2167357820.9872,923898.2135,2.840596,2.150340,1.122952
2024-10-08,943837.5570,2302912228.5314,939061.6597,2.678754,2.167873,1.102214
2024-10-09,1015080.7690,2405345541.0301,952386.1620,3.077152,2.082489,1.109768
2024-10-10,1021808.1420,2437257652.6241,1016737.9244,3.026667,2.292034,1.106981
2024-10-11,961815.8320,2345349433.6987,1001758.3494,2.390217,2.026025,1.138092
2024-10-12,965570.9260,2389874943.2333,964073.8189,2.226482,2.060846,1.216205
2024-10-13,931922.6670,2299873382.0384,945278.5422,2.284728,2.145649,1.170798
2024-10-14,1102730.2810,2899105201.3235,1038876.3682,1.819610,2.157518,1.120300
2024-10-15,1086043.2220,2831031666.7625,1118030.5648,2.253243,2.620287,1.113378
2024-10-16,1117962.0120,2918328036.1248,1108950.8738,2.024350,2.533444,1.097741
2024-10-17,1132526.8720,2950232501.5600,1141266.9133,2.050833,2.846464,1.096644
2024-10-18,1132255.0240,2990410066.4366,1154265.7968,1.847777,2.558873,1.186602
2024-10-19,1111999.5230,2943907537.1902,1118871.3991,1.818338,2.617765,1.142405
2024-10-20,1156542.2310,3177011268.4164,1131030.3453,1.744897,2.739025,1.189332
2024-10-21,1148872.8090,3063587887.9859,1153729.3756,2.158078,2.819317,1.097973
2024-10-22,1147647.8260,3009121123.2937,1158038.6792,2.541454,2.798083,1.090774
2024-10-23,1169359.0130,2951275051.3699,1160525.5590,3.242455,2.705983,1.158191
2024-10-24,1165931.0210,2956106624.8366,1165318.4355,3.231698,2.858360,1.163603
2024-10-25,1158079.1120,2825939920.5843,1171200.4653,3.516775,2.851625,1.080875
2024-10-26,1188368.8490,2949579017.9720,1182290.4762,2.956230,2.864013,1.128790
2024-10-27,1196905.4830,3001156715.2387,1200330.1877,3.042749,2.963521,1.277461
2024-10-28,1252938.1400,3215653206.9286,1214891.4987,2.796583,3.097719,1.264345
2024-10-29,1244396.3050,3284310279.8604,1263131.2538,2.387936,3.164834,1.127619
2024-10-30,1257194.0300,3343507522.7850,1279745.1772,2.258497,3.273772,1.114263
2024-10-31,1317305.8350,3317787323.3970,1277164.5417,3.244778,3.086031,1.060991
2024-11-01,1279809.0370,3214445468.4695,1299632.4307,3.424311,2.822156,1.127123
2024-11-02,1275788.5860,3181456874.1195,1283073.0122,3.526532,2.636752,1.189615
2024-11-03,1288247.2370,3165667272.2471,1290063.5258,3.684249,2.704357,1.168094
2024-11-04,1280076.0240,3069228022.7435,1292676.3648,3.811164,2.867940,1.118956
2024-11-05,1265338.5560,3063903432.8840,1271081.8149,3.932161,2.844998,1.160410
2024-11-06,1304170.9070,3550569024.5190,1291508.3572,2.138977,2.502739,1.145524
2024-11-07,1314486.1360,3805989447.8971,1330666.0636,1.912076,2.601943,1.061897
2024-11-08,1330389.2700,3940607847.3684,1342541.7653,1.636254,2.354585,1.065309
2024-11-09,1293763.7400,4045625090.2548,1310313.8499,1.665074,2.571936,1.095020
2024-11-10,1202706.3870,3830848356.8085,1270791.7791,2.061402,2.819426,1.019836
2024-11-11,1188587.6080,4011495062.8761,1218952.5808,2.301858,3.264792,1.039348
2024-11-12,1196721.2280,3883817260.3903,1204395.6596,2.535471,3.162737,1.059064
2024-11-13,1198113.6260,3820664541.9514,1219390.9440,2.785108,3.029919,0.998922
2024-11-14,1236792.9220,3785860238.0297,1214048.3931,3.008161,3.033801,1.036372
2024-11-15,1285308.8410,3973853609.1617,1267045.5927,3.348246,3.006647,1.060443
2024-11-16,1276104.2850,3999335184.1124,1289242.7223,3.367457,2.930214,1.079156
2024-11-17,1275642.2700,3926369368.3352,1278159.1761,3.724203,2.887226,1.099755
2024-11-18,1361485.5330,4371022073.9858,1305141.9812,2.920902,2.999415,1.080827
2024-11-19,1304362.5090,4055311620.0278,1315659.6186,4.032677,3.009649,1.030662
2024-11-20,1365780.2270,4194297419.3147,1337775.4626,4.193253,2.974041,1.043354
2024-11-21,1395587.0580,4687330339.9634,1392894.1835,2.903289,3.292192,1.068443
2024-11-22,1397397.2980,4652791277.9828,1401791.3156,3.733250,3.616790,0.996042
2024-11-23,1410619.7370,4790618416.4667,1424016.2437,3.574675,3.468648,1.117801
2024-11-24,1413064.7720,4752094436.2928,1416711.5493,3.975750,3.339930,1.082052
2024-11-25,1435410.4860,4903585176.4007,1433074.3486,3.229528,3.577767,1.026390
2024-11-26,1404441.5990,4672815954.9448,1429864.7755,4.087751,3.604314,0.987235
2024-11-27,1541812.1700,5636171770.0473,1490558.0175,2.142036,3.132991,1.066833
2024-11-28,1473895.3560,5278672692.9254,1501040.3155,2.753601,3.486443,1.040585
2024-11-29,1488457.6710,5350275982.9862,1474984.9552,3.032594,3.237234,1.114028
2024-11-30,1497773.8760,5549859353.6503,1490257.3451,2.542225,3.213565,1.061098
2024-12-01,1518311.4200,5634818074.3608,1504883.4226,2.567521,3.254937,1.058798
2024-12-02,1510838.1000,5508923638.8870,1525404.4514,3.350817,3.791057,1.032026
2024-12-03,1567186.5190,5668195464.7375,1562231.5108,3.725164,3.820772,1.021100
2024-12-04,1612526.7100,6193924721.5823,1592345.7199,2.615993,3.534013,1.038510
2024-12-05,1508154.1740,5711832303.1902,1586887.9695,3.913043,3.479044,1.048495
2024-12-06,1601789.4480,6409947308.3237,1552083.3877,2.506808,3.081190,1.063399
2024-12-07,1574253.1800,6296012997.6809,1589580.7817,3.226236,3.256329,1.139416
2024-12-08,1571916.8220,6297843913.2353,1582033.5426,3.379683,3.243590,1.130803
2024-12-09,1530218.6420,5683280725.1602,1581507.6976,4.625243,3.420773,1.012265
2024-12-10,1521389.4200,5520224585.4222,1532909.5136,4.598075,3.304658,1.033941
2024-12-11,1531170.6860,5865093807.7856,1537917.5154,3.383481,3.084270,1.123694
2024-12-12,1523577.0120,5912360934.5678,1533374.2886,3.120090,3.293808,1.160538
2024-12-13,1560766.7380,6095714964.2654,1544896.6788,2.984245,3.286242,1.129969
2024-12-14,1589625.0410,6150088362.1691,1579807.5995,3.429533,3.334455,1.077705
2024-12-15,1566616.8390,6201092435.3085,1583601.6013,3.333808,3.273521,1.157532
2024-12-16,1644644.6150,6553886426.1081,1604098.1411,2.871560,3.441432,1.118202
2024-12-17,1617034.9100,6292190071.4429,1633400.6839,3.914254,3.337119,1.102508
2024-12-18,1605064.0150,5819431948.7161,1636778.3032,4.706224,3.402552,1.056759
2024-12-19,1615586.1100,5519973062.0370,1598731.7532,4.918873,3.142067,1.043039
2024-12-20,1504991.6900,5223744065.5410,1598771.7948,3.811181,3.525476,1.071931
2024-12-21,1485069.5340,4956464121.8110,1502394.0541,4.070309,4.002389,1.118786
2024-12-22,1508766.9670,4949872139.3156,1491085.5370,4.363453,3.732911,1.065043
2024-12-23,1461273.8470,4998965711.8149,1506117.7941,4.017805,4.088795,1.115194
2024-12-24,1456588.3190,5086362712.2984,1464370.9063,3.444829,4.391243,1.140499
2024-12-25,1453832.3110,5081710921.5463,1456927.6838,3.602912,4.050489,1.146713
2024-12-26,1469095.3500,4897276694.1575,1456025.2308,4.395064,3.954946,1.136597
2024-12-27,1507976.3380,5024712876.0864,1487349.8429,4.676519,3.824064,1.155414
2024-12-28,1525994.3670,5193019870.6757,1522620.9385,4.008602,3.635197,1.243040
2024-12-29,1540337.8970,5168557603.2466,1519939.3676,4.152629,4.014598,1.126915
2024-12-30,1582686.3470,5318193680.8464,1579873.2269,4.312004,4.096914,1.080944
2024-12-31,1580580.5470,5273847901.8891,1575011.4611,4.672887,4.083673,1.204648
2025-01-01,1613202.7300,5419312591.0255,1605296.1667,4.710873,3.935342,1.187386
2025-01-02,1605661.5740,5547650559.1835,1619217.3645,3.518214,3.880053,1.111513
2025-01-03,1647330.6040,5943387612.8656,1618508.6016,2.877122,3.646003,1.187160
2025-01-04,1631131.5530,5963400646.4525,1634002.7302,2.670719,4.123441,1.170242
2025-01-05,1631566.3940,5930678579.5342,1627900.6544,2.797503,4.266193,1.072645
2025-01-06,1604875.1940,5915847754.3918,1623417.2656,2.855164,4.406958,1.182803
2025-01-07,1635463.6270,5527319786.0454,1620270.1568,4.730723,4.350445,1.054097
2025-01-08,1635693.4980,5439678034.2994,1623003.9788,4.852247,4.370930,1.035554
2025-01-09,1637335.5080,5269338625.2659,1640043.1277,5.001383,4.297458,1.138296
2025-01-10,1616051.7570,5277452711.1759,1621241.2472,4.850939,4.426267,1.104978
2025-01-11,1641474.2370,5387072224.6985,1646367.5955,4.584952,4.305104,1.203896
2025-01-12,1624157.0140,5304009560.6198,1645571.5884,4.904564,4.598904,1.228711
2025-01-13,1573131.7350,4933561359.4029,1632139.2834,5.174268,4.105943,1.072844
2025-01-14,1516973.8100,4890951109.5115,1538214.0146,4.287245,4.448830,1.121621
2025-01-15,1530426.9930,5279682344.7213,1525424.3268,3.263660,4.536680,1.163138
2025-01-16,1513646.3510,5005537663.9759,1517720.0212,4.679234,4.850469,1.085066
2025-01-17,1564871.1920,5432528586.5876,1531614.8171,3.582736,4.739912,1.137652
2025-01-18,1604654.9790,5306229054.3971,1592211.1333,5.697108,4.977271,1.114873
2025-01-19,1605270.1100,5159306028.1378,1617373.6729,6.128985,5.565398,1.036104
2025-01-20,1557099.4190,5111169519.2676,1584386.8368,5.629542,5.919139,1.024951
2025-01-21,1556495.1920,5178333812.5480,1554274.7215,4.769147,5.719496,1.074006
2025-01-22,1577336.3930,5113708812.7421,1568125.7952,5.949434,5.595557,1.072403
2025-01-23,1627152.9900,5430267196.6912,1595722.1143,4.341782,5.322733,1.087053
2025-01-24,1588399.6700,5255567764.3169,1641348.4706,4.062902,5.168149,1.095447
2025-01-25,1573467.2000,5220606822.8800,1581159.6281,4.211160,4.924376,1.141448
2025-01-26,1530638.2310,4946816199.3198,1571492.6396,5.177842,4.830640,1.203725
2025-01-27,1534116.6290,4879694431.2428,1575702.1668,5.829706,4.381842,1.048282
2025-01-28,1565699.9860,4816014871.9367,1539580.9122,5.750865,4.447170,1.091291
2025-01-29,1532046.1660,4768570293.9833,1552028.1741,5.362864,4.483358,1.086056
2025-01-30,1519186.6800,4931082469.0116,1531172.8978,3.556355,4.231533,1.144716
2025-01-31,1556903.2260,5137017763.2193,1562878.9078,3.909319,4.534473,1.138231
2025-02-01,1560269.6390,4862420526.1441,1557104.2971,5.720819,4.870193,1.143021
2025-02-02,1585139.5140,4546850879.1896,1598772.3258,6.126059,3.934695,1.008138
2025-02-03,1402428.6360,4037363647.5273,1489591.2489,4.122086,3.759655,0.999535
2025-02-04,1371412.0370,3743735435.0841,1408171.2070,3.912828,3.627739,1.034049
2025-02-05,1322002.8710,3684659961.9938,1343409.0333,3.124464,3.413394,1.071939
2025-02-06,1297399.0040,3484128625.9864,1323086.5593,3.748704,3.092935,1.054698
2025-02-07,1281073.3300,3357270443.7311,1288712.3376,3.970180,2.976276,1.067376
2025-02-08,1256859.7830,3306785520.4752,1272221.1883,3.889730,3.420580,1.060994
2025-02-09,1257978.1570,3303205294.6006,1285178.9422,3.702404,3.459960,1.110816
2025-02-10,1280075.1250,3405066701.1924,1268115.4010,3.241119,3.187611,1.112728
2025-02-11,1273253.5160,3312410776.5042,1274808.3238,3.999527,3.157656,1.116910
2025-02-12,1262330.1620,3454694694.1551,1270633.5731,3.192009,3.195920,1.117110
2025-02-13,1251982.7180,3348440299.1182,1270513.4186,3.983560,3.376861,1.038098
2025-02-14,1258569.3070,3428632263.2086,1262026.8914,2.668691,3.487885,1.101843
2025-02-15,1251766.9390,3369634324.0139,1263504.8438,3.323173,3.681724,1.150896
2025-02-16,1257259.4880,3344763959.0784,1261043.0141,3.695999,3.404124,1.148146
2025-02-17,1300198.4100,3566455104.5701,1306094.6096,2.840049,3.119425,1.103722
2025-02-18,1323561.3100,3534516170.3182,1307025.3937,4.157739,3.116807,1.053756
2025-02-19,1300049.7020,3528637452.0032,1306422.7021,3.024079,3.064265,1.061677
2025-02-20,1318445.4470,3608413790.5309,1321990.9453,2.920020,3.186598,1.116369
2025-02-21,1378586.2750,3668331204.9615,1349728.2511,4.114590,3.387226,1.052449
2025-02-22,1407466.6250,3887650012.3993,1392104.6857,2.396322,3.026529,1.107521
2025-02-23,1483171.8190,4180393930.4425,1463289.3575,1.926547,2.886914,1.209907
2025-02-24,1418834.6020,3565656212.2710,1432939.3449,4.456799,3.277701,1.006252
2025-02-25,1380996.4550,3444307538.8317,1415353.1237,3.951190,2.943133,1.049447
2025-02-26,1387321.5070,3240351858.6218,1396008.8711,4.492800,3.229156,1.087611
2025-02-27,1429651.5060,3297632302.9195,1408140.5717,4.892914,3.036142,1.087984
2025-02-28,1361485.7030,3044385926.2285,1390894.4818,4.080783,3.049366,1.041265
2025-03-01,1380645.5870,3060004311.1712,1372933.0993,4.088177,2.834834,1.123942
2025-03-02,1378897.6170,3471240800.7393,1393761.3552,3.136393,3.305874,1.090754
2025-03-03,1367534.1130,2937312845.9716,1372683.6237,5.508745,3.207715,1.081840
2025-03-04,1315902.9080,2856180420.8431,1381149.7262,4.270402,2.838875,1.076544
2025-03-05,1355656.8300,3037281344.7735,1348111.1058,3.704983,2.871288,1.071766
2025-03-06,1368077.5360,3011590122.3229,1370823.1778,3.925856,3.058700,1.065092
2025-03-07,1373092.1910,2939405915.1175,1377217.9579,5.062970,2.983526,1.113493
2025-03-08,1416849.1990,3121092089.5252,1396693.1964,3.309880,2.867646,1.082668
2025-03-09,1412661.4930,2852191807.5969,1421388.0004,4.908217,2.405587,1.070783
2025-03-10,1410232.5940,2629096624.9942,1411559.8043,5.094702,2.663663,1.025811
2025-03-11,1373388.8700,2640491175.3507,1397837.0993,3.604997,2.814504,1.047813
2025-03-12,1413931.5020,2696904668.2848,1414566.0939,4.275815,2.735433,1.087628
2025-03-13,1435415.8720,2675600135.9338,1450697.6288,4.542131,2.857021,1.105393
2025-03-14,1453436.5930,2777386519.9296,1442681.4593,3.002890,2.753626,1.069693
2025-03-15,1461386.6950,2829639215.9276,1476006.8800,3.169291,2.689316,1.160926
2025-03-16,1417324.5760,2673367560.7453,1439842.8217,3.811892,2.840486,1.178054
2025-03-17,1491677.7340,2872043340.2657,1466541.3250,2.783410,2.573784,1.128913
2025-03-18,1505405.4310,2906461378.6455,1494391.2832,3.595254,2.798387,1.128171
2025-03-19,1608636.1860,3306228140.1850,1586856.6809,2.224183,2.271280,1.099759
2025-03-20,1503570.3970,2981554703.6160,1556870.5849,3.403333,2.722249,1.128625
2025-03-21,1530993.5430,3008224218.5587,1533842.2248,3.400760,2.794023,1.087308
2025-03-22,1531608.2640,3032353952.9181,1535087.1509,2.874049,2.779729,1.155151
2025-03-23,1526324.3030,3060280227.5150,1559607.1014,3.089494,2.733577,1.185818
2025-03-24,1622993.1190,3376474884.7676,1591661.1119,1.991454,2.704438,1.109782
2025-03-25,1555388.6400,3212285709.7977,1586995.1725,2.611743,2.870428,1.108288
2025-03-26,1599516.2050,3212932205.8215,1566423.7312,3.438717,2.640072,1.128550
2025-03-27,1535252.4640,3074818987.4238,1552665.1890,3.348593,2.712178,1.173570
2025-03-28,1568260.0110,2973452346.0562,1564491.9482,4.291237,2.231098,1.063292
2025-03-29,1557012.0430,2844738853.1631,1561525.6213,4.187260,2.226929,1.099284
2025-03-30,1550820.4540,2801758756.8100,1563924.6690,4.349480,2.261584,1.164760
2025-03-31,1563447.6100,2847710380.2823,1571986.3815,3.786213,2.163017,1.210960
2025-04-01,1551506.0760,2954393384.9800,1557001.4763,2.586008,2.187180,1.123243
2025-04-02,1551433.9770,2783710280.7574,1536899.1370,3.876730,2.330739,1.091167
2025-04-03,1637741.5430,2974384303.3194,1610776.1302,3.872305,2.309835,1.092838
2025-04-04,1600269.2970,2906395025.0033,1594888.2453,3.364294,2.265053,1.082930
2025-04-05,1548770.7560,2795546702.2876,1594595.3342,4.097619,2.441810,1.192752
2025-04-06,1515996.9140,2395275124.1200,1551940.1785,4.761950,2.173396,1.122230
2025-04-07,1472199.6590,2285413306.6384,1484046.7611,3.155076,1.982763,1.044347
2025-04-08,1524602.6250,2245236547.7587,1490088.1533,3.546669,1.827052,1.042797
2025-04-09,1508278.3290,2516848964.8190,1553756.9242,1.943608,1.941847,1.068364
2025-04-10,1452238.1300,2210002547.2659,1500565.2762,3.268747,2.081762,1.088236
2025-04-11,1509949.7580,2364792713.9941,1480600.0072,2.633652,1.903177,1.134519
2025-04-12,1531600.3910,2517323086.6437,1531320.5345,2.127886,1.960131,1.127316
2025-04-13,1511161.5880,2413204163.1090,1532307.4584,2.699519,2.122270,1.177945
2025-04-14,1500793.2620,2436072614.9458,1515904.5439,2.667694,1.996818,1.099468
2025-04-15,1503111.8160,2387030084.5129,1508608.4903,2.739129,2.001162,1.106224
2025-04-16,1494905.8450,2357079123.3889,1484371.7830,2.983448,1.985951,1.135309
2025-04-17,1452662.6670,2299399198.4742,1507279.9898,2.700560,1.943600,1.103151
2025-04-18,1468772.9000,2332297832.7561,1474733.4149,2.695663,1.898750,1.164282
2025-04-19,1507425.4250,2430949611.6262,1485692.3681,2.283497,1.955832,1.219028
2025-04-20,1510327.7810,2396334699.4797,1504185.1124,3.081854,1.980591,1.184430
2025-04-21,1586524.6590,2504609875.7707,1604126.7949,3.635393,1.998141,1.118151
2025-04-22,1762908.0720,3094908523.9610,1641226.7851,1.730890,1.854034,1.135797
2025-04-23,1770400.5430,3176912958.3918,1784782.5105,1.710340,2.111572,1.036149
2025-04-24,1738353.0790,3074800517.5801,1760115.9656,2.023819,2.062076,1.094428
2025-04-25,1708230.2700,3047031952.0009,1712739.3963,1.797011,1.743800,1.073652
2025-04-26,1706212.8290,3105307348.7800,1707107.3908,1.720861,1.716435,1.061409
2025-04-27,1671351.5930,2992188677.2761,1691476.4842,2.040118,1.714595,1.104515
2025-04-28,1654730.8910,2977125629.8516,1641762.1829,2.229438,2.030660,1.115353
2025-04-29,1602346.9910,2879874298.6628,1667690.3984,2.080408,1.822671,1.122455
2025-04-30,1637191.1350,2935185330.1468,1646120.4264,2.418434,1.951015,1.080787
2025-05-01,1721689.2180,3163380307.4837,1708569.9373,1.525667,1.706108,1.113826
2025-05-02,1689398.6050,3110500859.9267,1700391.7389,1.714579,1.821847,1.138886
2025-05-03,1604410.4270,2940716023.7228,1649649.1114,1.913823,1.811220,1.159646
2025-05-04,1581322.4570,2858748975.2301,1607633.3108,2.178622,1.871744,1.116658
2025-05-05,1582051.3910,2878447582.8410,1591797.3915,1.965265,1.795070,1.109019
2025-05-06,1527935.6610,2775082585.5780,1604291.3140,2.346873,1.921957,1.100591
2025-05-07,1609851.4240,2914539412.0666,1580619.8325,2.133413,2.172439,1.083196
2025-05-08,1771711.0270,3910843922.9311,1733128.4410,1.711904,1.953356,1.122943
2025-05-09,1733375.9250,4063310508.3480,1760083.8092,1.947422,2.940225,1.075313
2025-05-10,1815091.5310,4688506152.3085,1757748.3596,1.758160,2.758972,1.050985
2025-05-11,1706704.7040,4289943546.3101,1747746.3016,1.857971,2.929322,1.034944
2025-05-12,1728083.4340,4310411463.7954,1738127.2666,2.004102,2.915006,1.029987
2025-05-13,1818035.0940,4870232290.5968,1746974.5958,1.550662,2.856553,1.043789
2025-05-14,1717471.1750,4479954861.1405,1770724.8995,1.940251,3.059181,1.069176
2025-05-15,1733464.6500,4416469231.3305,1756950.9877,2.167759,3.047917,1.055553
2025-05-16,1764833.0600,4475975523.7454,1801068.5250,1.977332,2.985135,1.037989
2025-05-17,1679976.3160,4156412603.6524,1700990.2532,2.449009,2.589693,1.080119
2025-05-18,1538264.8220,3840031975.9399,1647271.0313,2.772248,2.432333,1.058160
2025-05-19,1648831.6470,4165735590.8965,1592620.1210,1.825916,2.735778,1.089933
2025-05-20,1571411.3800,3964655197.6262,1646597.8206,2.117585,2.734889,1.068825
2025-05-21,1577528.4730,4022699657.5523,1566929.4445,2.336361,2.694933,1.060687
2025-05-22,1684584.2130,4487277505.6945,1684378.3845,1.777472,2.726255,1.055023
2025-05-23,1615463.6770,4079821206.9900,1675744.5761,2.571215,2.792616,1.046733
2025-05-24,1620116.4910,4096049194.8427,1641996.9037,2.628193,2.652672,1.076085
2025-05-25,1589096.7560,4052075611.5331,1612941.7352,2.520485,2.659889,1.110133
2025-05-26,1580507.2180,4050368566.8945,1589446.3597,2.280138,2.696271,1.117832
2025-05-27,1945798.4810,5175588389.6351,1806347.0724,1.254969,2.686261,1.107432
2025-05-28,1970546.0480,5282177286.5339,1949934.9450,1.642050,2.958825,1.116954
2025-05-29,1937255.5660,5096089542.9441,2019047.4878,2.079741,3.178764,1.063200
2025-05-30,1800962.3680,4556345933.0876,1878525.1801,2.342634,3.200179,1.021971
2025-05-31,1843027.3640,4657477591.0171,1823038.6353,2.120768,3.223526,1.151502
2025-06-01,1813667.7020,4603260237.2042,1838742.3342,2.223875,3.161799,1.104710
2025-06-02,1900041.4800,4952097109.7388,1863573.9083,1.723289,2.646784,1.089602
2025-06-03,1873694.4690,4856915854.7630,1901932.8819,1.782313,2.969578,1.137766
2025-06-04,1914905.8930,4991451147.8706,1939564.0766,1.792875,2.633104,1.094656
2025-06-05,1797509.8080,4337280194.8656,1923371.6133,2.853181,3.112830,1.041336
2025-06-06,1838187.4530,4550194075.5326,1846221.0160,1.925283,2.874313,1.093076
2025-06-07,1883727.8720,4753905883.2400,1862669.1189,1.882055,2.987817,1.155908
2025-06-08,1850215.2060,4641249913.4398,1905162.1309,1.971850,3.082638,1.178941
2025-06-09,1940544.8910,5199188622.6974,1863871.7298,1.455834,2.996282,1.132245
2025-06-10,2240716.4820,6309083215.6235,2119023.3538,1.198866,2.894502,1.104713
2025-06-11,2180273.1460,6040730250.9509,2257458.9404,1.356651,2.980938,1.083235
2025-06-12,2084586.6890,5506665043.5293,2186938.7505,1.937910,3.074116,1.091787
2025-06-13,1853200.2460,4777235190.1462,1901635.9542,2.086195,3.016611,1.079423
2025-06-14,1847992.6310,4674793038.9355,1866659.7173,2.248844,3.223901,1.097125
2025-06-15,1905785.7620,4852765944.9330,1885115.4606,2.143139,3.247300,1.151745
