date,oi,oi_value,ls_global,ls_top,taker_ls
2021-12-08 01:00:00,272388.8330,1173650180.1238,1.623051,0.935547,1.105799
2021-12-08 02:00:00,271322.9870,1168897096.3306,1.632125,0.936555,0.987765
2021-12-08 03:00:00,271050.4730,1162255347.6727,1.631166,0.937377,1.050573
2021-12-08 04:00:00,269826.9070,1163593132.7782,1.601003,0.936996,1.233984
2021-12-08 05:00:00,271720.7300,1175229892.7843,1.588061,0.938578,1.135351
2021-12-08 06:00:00,273409.9250,1193590166.2822,1.591368,0.933086,1.279384
2021-12-08 07:00:00,273107.2250,1191850854.1890,1.595743,0.932551,1.156930
2021-12-08 08:00:00,274969.5500,1199971621.6641,1.570353,0.929284,1.155458
2021-12-08 09:00:00,275648.4370,1194806419.6296,1.550951,0.931618,1.259507
2021-12-08 10:00:00,276439.2000,1183734769.5360,1.577737,0.932946,1.123673
2021-12-08 11:00:00,272950.7700,1163026853.9238,1.642514,0.926304,1.116933
2021-12-08 12:00:00,272637.1360,1169340676.3040,1.674756,0.926577,1.349258
2021-12-08 13:00:00,273416.4640,1173866406.2770,1.669039,0.929131,0.970736
2021-12-08 14:00:00,280057.6470,1237719405.9070,1.522313,0.941482,1.083759
2021-12-08 15:00:00,282857.3870,1245464985.6965,1.411088,0.952103,1.034799
2021-12-08 16:00:00,283025.4150,1246086314.1347,1.415148,0.941619,1.108441
2021-12-08 17:00:00,283804.3740,1240741638.3407,1.414125,0.943552,1.054031
2021-12-08 18:00:00,283400.1530,1247565278.0832,1.426309,0.939270,1.166731
2021-12-08 19:00:00,283532.6080,1242163569.2761,1.433504,0.938304,1.060547
2021-12-08 20:00:00,283029.1060,1250858455.1312,1.431564,0.940135,1.191351
2021-12-08 21:00:00,281556.3110,1243847283.8130,1.420597,0.937150,1.210884
2021-12-08 22:00:00,283869.2110,1245427905.4966,1.417633,0.941245,1.178624
2021-12-08 23:00:00,283032.8960,1253748675.0011,1.414838,0.935941,1.255248
2021-12-09 00:00:00,288900.8620,1286305081.7281,1.422560,0.941843,1.091028
2021-12-09 01:00:00,288741.3590,1276736189.0721,1.432384,0.938016,1.122016
2021-12-09 02:00:00,287305.5420,1261851686.5748,1.460185,0.937036,1.021140
2021-12-09 03:00:00,297015.1920,1297697890.1692,1.473048,0.932752,1.043547
2021-12-09 04:00:00,297703.7000,1305040732.6530,1.612319,0.928932,1.540396
2021-12-09 05:00:00,297537.7710,1303212461.6023,1.626649,0.927215,1.314834
2021-12-09 06:00:00,297956.0530,1302311747.2080,1.623550,0.927350,1.117208
2021-12-09 07:00:00,298484.6980,1309391951.4116,1.659614,0.931163,1.323833
2021-12-09 08:00:00,300260.6980,1302796694.9376,1.716574,0.922866,0.856473
2021-12-09 09:00:00,297664.6180,1283693548.3559,1.786150,0.926337,1.041193
2021-12-09 10:00:00,297658.5480,1283568525.3697,1.855024,0.930564,1.211125
2021-12-09 11:00:00,297384.0010,1281305700.8671,1.869527,0.928295,1.156899
2021-12-09 12:00:00,294856.7620,1271204163.7401,1.802152,0.924559,1.128192
2021-12-09 13:00:00,296097.0760,1273049268.7639,1.854480,0.923160,0.977315
2021-12-09 14:00:00,297651.8640,1261052722.6529,1.856111,0.915661,0.889423
2021-12-09 15:00:00,293387.8830,1228978370.8564,1.911566,0.920294,1.042283
2021-12-09 16:00:00,293628.8550,1239380970.3581,2.021610,0.918515,1.133272
2021-12-09 17:00:00,293242.5470,1226347087.8300,1.995573,0.923684,1.004733
2021-12-09 18:00:00,292985.3510,1203994001.3994,2.001789,0.931244,1.072262
